Timestamp,What is your current graduation year?,What is your (intended) concentration area(s)?,How would you describe your gender identity? Check all that apply.,Which of the following do you consider yourself to be?,How would you describe your race and ethnicity? Check all that apply.,Do you participate in athletics at Brown? Select all that apply.,How would you describe your political views?,Would you drop out of Brown for a million dollars? (You cannot enroll elsewhere),To what extent do you agree with the following statement: Our country needs to reduce political correctness and cancel culture.,Which would you rather have guaranteed after college?,Have you ever ended a friendship over a difference in political opinion?,Do you consider yourself neurodivergent?,How serious a problem do you think illegal immigration is for the United States right now?,To what extent do you agree with the following statement: I feel satisfied with my social experience at Brown.,Would you rather die now or live forever?
11/21/2024 11:13:33,2026,"Physical Sciences (including math, computer science)",Woman,Straight,"Asian, White","No, I do not participate in varsity or club athletics",Liberal,No,Somewhat agree,Dream job,No,No,Somewhat serious,Somewhat agree,Live forever
11/21/2024 11:15:55,2028,"Physical Sciences (including math, computer science)","Woman, Unsure",Bisexual,Asian,"Yes, club athletics",Very liberal,No,Somewhat agree,Dream job,Yes,No,Not at all serious,Somewhat agree,Die now
11/21/2024 11:17:18,2027,"Humanities/Arts, Life Sciences",Man,Straight,Asian,"Yes, club athletics",Liberal,No,Somewhat agree,Dream job,No,Yes,Not too serious,Somewhat agree,Die now
11/21/2024 11:20:12,2027,"Physical Sciences (including math, computer science)",Man,Straight,Native American or Alaska Native,"No, I do not participate in varsity or club athletics",Unsure,Yes,Prefer not to answer,Ideal romantic partner,No,Unsure,Somewhat serious,Somewhat agree,Die now
11/21/2024 11:20:34,2025,"Physical Sciences (including math, computer science)",Man,Straight,Asian,"No, I do not participate in varsity or club athletics",Moderate,No,Strongly agree,Prefer not to answer,No,No,Not too serious,Somewhat agree,Die now
11/21/2024 11:21:39,2026,Life Sciences,Woman,Straight,White,"No, I do not participate in varsity or club athletics",Liberal,No,Strongly agree,Prefer not to answer,Prefer not to answer,No,Not too serious,Unsure,Live forever
11/21/2024 11:24:58,2026,Humanities/Arts,Woman,Straight,White,"No, I do not participate in varsity or club athletics",Moderate,No,Somewhat agree,Ideal romantic partner,No,No,Somewhat serious,Strongly agree,Live forever
11/21/2024 11:26:37,2025,"Humanities/Arts, Social Sciences (including economics, CLPS)",Woman,Straight,White,"No, I do not participate in varsity or club athletics",Liberal,Yes,Strongly agree,Dream job,Unsure,No,Very serious,Somewhat disagree,Die now
11/21/2024 11:28:11,2028,Humanities/Arts,Woman,Prefer not to answer,Asian,"No, I do not participate in varsity or club athletics",Liberal,No,Somewhat disagree,Dream job,Unsure,Unsure,Somewhat serious,Unsure,Prefer not to answer
11/21/2024 11:34:10,2028,"Physical Sciences (including math, computer science)",Man,Straight,Asian,"Yes, varsity athletics",Moderate,Yes,Somewhat agree,Dream job,No,No,Not too serious,Somewhat agree,Die now
11/21/2024 11:37:56,2025,"Physical Sciences (including math, computer science)",Woman,Straight,Asian,"No, I do not participate in varsity or club athletics",Liberal,Yes,Somewhat agree,Prefer not to answer,No,No,Somewhat serious,Somewhat agree,Die now
11/21/2024 11:39:19,2025,Humanities/Arts,Man,Straight,White,"Yes, club athletics",Liberal,No,Somewhat disagree,Dream job,No,No,Not too serious,Somewhat agree,Live forever
11/21/2024 11:40:22,2025,Humanities/Arts,Man,Straight,White,"No, I do not participate in varsity or club athletics",Liberal,No,Somewhat agree,Ideal romantic partner,No,No,Not too serious,Strongly agree,Live forever
11/21/2024 11:41:27,2026,"Physical Sciences (including math, computer science)",Woman,Straight,Middle Eastern or North African,"Yes, club athletics",Moderate,No,Somewhat disagree,Dream job,Unsure,No,Somewhat serious,Somewhat agree,Live forever
11/21/2024 11:42:27,2026,"Physical Sciences (including math, computer science)",Man,Gay,White,"No, I do not participate in varsity or club athletics",Very liberal,No,Somewhat agree,Ideal romantic partner,No,No,Not too serious,Strongly agree,Die now
11/21/2024 11:44:27,2028,"Social Sciences (including economics, CLPS)",Woman,Straight,Asian,"No, I do not participate in varsity or club athletics",Liberal,Yes,Somewhat agree,Dream job,Yes,No,Prefer not to answer,Somewhat agree,Live forever
11/21/2024 11:47:12,2027,"Physical Sciences (including math, computer science), Social Sciences (including economics, CLPS)",Woman,Straight,Asian,"No, I do not participate in varsity or club athletics",Liberal,No,Strongly disagree,Dream job,No,No,Not too serious,Strongly agree,Live forever
11/21/2024 11:49:13,2026,Life Sciences,Woman,Bisexual,Black,"No, I do not participate in varsity or club athletics",Liberal,No,Somewhat disagree,Dream job,Unsure,No,Not at all serious,Somewhat agree,Prefer not to answer
11/21/2024 11:51:08,2027,"Physical Sciences (including math, computer science)",Woman,Straight,Asian,"No, I do not participate in varsity or club athletics",Liberal,No,Somewhat agree,Dream job,No,No,Not at all serious,Somewhat disagree,Live forever
11/21/2024 11:51:47,2026,"Social Sciences (including economics, CLPS)",Woman,Straight,Asian,"No, I do not participate in varsity or club athletics",Liberal,Yes,Somewhat agree,Ideal romantic partner,No,No,Somewhat serious,Somewhat agree,Live forever
11/21/2024 11:52:06,2028,"Physical Sciences (including math, computer science), Social Sciences (including economics, CLPS)",Man,Straight,Asian,"No, I do not participate in varsity or club athletics",Liberal,No,Somewhat agree,Dream job,Unsure,Unsure,Not too serious,Strongly disagree,Die now
11/21/2024 11:52:21,2025,Life Sciences,Woman,Lesbian,White,"Yes, varsity athletics",Liberal,Prefer not to answer,Somewhat disagree,Dream job,Yes,Unsure,Unsure,Somewhat agree,Live forever
11/21/2024 11:53:21,2026,Life Sciences,Woman,Bisexual,Asian,"No, I do not participate in varsity or club athletics",Liberal,No,Somewhat agree,Dream job,No,No,Not too serious,Strongly agree,Die now
11/21/2024 11:55:38,2027,"Humanities/Arts, Physical Sciences (including math, computer science)",Woman,Straight,Asian,"No, I do not participate in varsity or club athletics",Liberal,Yes,Somewhat disagree,Dream job,Yes,Unsure,Unsure,Somewhat agree,
11/21/2024 11:58:26,2026,"Life Sciences, Physical Sciences (including math, computer science)",Man,Straight,"Asian, White","Yes, club athletics",Moderate,No,Strongly agree,Prefer not to answer,No,No,Unsure,Somewhat agree,Live forever
11/21/2024 11:58:31,2027,"Social Sciences (including economics, CLPS)",Man,Straight,Black,"No, I do not participate in varsity or club athletics",Very liberal,No,Somewhat disagree,Ideal romantic partner,No,No,Not at all serious,Strongly agree,Live forever
11/21/2024 12:01:01,2027,"Humanities/Arts, Life Sciences",Woman,Queer,"Black, White","No, I do not participate in varsity or club athletics",Liberal,No,Somewhat agree,Dream job,Yes,No,Not too serious,Strongly agree,Die now
11/21/2024 12:02:30,2026,"Social Sciences (including economics, CLPS)",Man,Gay,"Hispanic or Latino, Native American or Alaska Native","No, I do not participate in varsity or club athletics",Very liberal,No,Strongly disagree,Ideal romantic partner,Yes,Yes,Not too serious,Somewhat agree,Live forever
11/21/2024 12:03:46,2025,"Physical Sciences (including math, computer science), Social Sciences (including economics, CLPS)",Man,Straight,White,"No, I do not participate in varsity or club athletics",Liberal,Yes,Somewhat agree,Ideal romantic partner,No,Unsure,Not too serious,Somewhat disagree,Die now
11/21/2024 12:05:00,2026,Humanities/Arts,Woman,Queer,Asian,"No, I do not participate in varsity or club athletics",Very liberal,No,Somewhat agree,Dream job,No,Unsure,Not at all serious,Somewhat agree,Die now
11/21/2024 12:05:01,2025,Life Sciences,Woman,Straight,Asian,"No, I do not participate in varsity or club athletics",Liberal,No,Somewhat agree,Dream job,No,No,Not too serious,Strongly agree,Live forever
11/21/2024 12:07:43,2028,"Social Sciences (including economics, CLPS)",Woman,"Pansexual, Asexual",Asian,"No, I do not participate in varsity or club athletics",Very liberal,Yes,Somewhat agree,Dream job,Yes,Unsure,Not too serious,Somewhat agree,Die now
11/21/2024 12:10:06,2028,"Social Sciences (including economics, CLPS)",Woman,Straight,Hispanic or Latino,"No, I do not participate in varsity or club athletics",Moderate,No,Somewhat agree,Dream job,No,No,Not too serious,Somewhat agree,Prefer not to answer
11/21/2024 12:14:52,2027,"Social Sciences (including economics, CLPS)",Man,Gay,White,"No, I do not participate in varsity or club athletics",Very liberal,Yes,Strongly disagree,Dream job,Yes,No,Not too serious,Somewhat agree,Die now
11/21/2024 12:15:08,2027,Life Sciences,Woman,Queer,"Black, White","Yes, club athletics",Liberal,No,Somewhat agree,Dream job,Yes,Unsure,Unsure,Strongly agree,Live forever
11/21/2024 12:16:02,2028,"Physical Sciences (including math, computer science)",Woman,Straight,Black,"No, I do not participate in varsity or club athletics",Very liberal,No,Somewhat disagree,Dream job,No,Yes,Not at all serious,Somewhat agree,Die now
11/21/2024 12:18:47,2027,"Life Sciences, Physical Sciences (including math, computer science)",Man,Straight,Asian,"No, I do not participate in varsity or club athletics",Moderate,No,Somewhat agree,Prefer not to answer,No,Unsure,Somewhat serious,Somewhat disagree,Die now
11/21/2024 12:20:30,2027,"Physical Sciences (including math, computer science)",Man,Gay,White,"No, I do not participate in varsity or club athletics",Liberal,Yes,Somewhat disagree,Dream job,No,No,Somewhat serious,Somewhat agree,Live forever
11/21/2024 12:20:31,2028,"Physical Sciences (including math, computer science)",Woman,Bisexual,Hispanic or Latino,"No, I do not participate in varsity or club athletics",Liberal,No,Somewhat agree,Dream job,Yes,Unsure,Not at all serious,Somewhat agree,Die now
11/21/2024 12:22:08,2026,"Physical Sciences (including math, computer science)",Woman,Straight,Middle Eastern or North African,"No, I do not participate in varsity or club athletics",Liberal,No,Strongly disagree,Dream job,Unsure,Unsure,Not too serious,Strongly agree,Live forever
11/21/2024 12:24:59,2025,"Social Sciences (including economics, CLPS)",Man,Gay,Hispanic or Latino,"No, I do not participate in varsity or club athletics",Liberal,No,Strongly agree,Dream job,No,Yes,Not at all serious,Strongly agree,Live forever
11/21/2024 12:26:35,2028,"Humanities/Arts, Social Sciences (including economics, CLPS)",Woman,Bisexual,Asian,"Yes, club athletics",Liberal,No,Somewhat agree,Dream job,Unsure,No,Not too serious,Somewhat agree,Prefer not to answer
11/21/2024 12:29:09,2025,"Physical Sciences (including math, computer science), Social Sciences (including economics, CLPS)",Man,Straight,"Asian, White","No, I do not participate in varsity or club athletics",Very liberal,No,Somewhat disagree,Dream job,No,Yes,Not too serious,Somewhat agree,Die now
11/21/2024 12:30:12,2025,Life Sciences,Man,Straight,White,"Yes, club athletics",Liberal,No,Somewhat agree,Dream job,No,No,Not too serious,Strongly agree,Die now
11/21/2024 12:31:00,2025,"Physical Sciences (including math, computer science)",Man,Straight,Asian,"Yes, club athletics",Moderate,No,Somewhat agree,Dream job,No,No,Somewhat serious,Somewhat agree,Die now
11/21/2024 12:31:06,2026,Life Sciences,Man,Straight,Asian,"No, I do not participate in varsity or club athletics",Liberal,No,Strongly agree,Dream job,Yes,No,Very serious,Strongly agree,Die now
11/21/2024 12:33:23,2027,"Physical Sciences (including math, computer science), Social Sciences (including economics, CLPS)",Woman,Straight,Asian,"No, I do not participate in varsity or club athletics",Liberal,Yes,Somewhat agree,Prefer not to answer,No,No,Unsure,Somewhat agree,Live forever
11/21/2024 12:33:52,2027,"Physical Sciences (including math, computer science)",Man,Straight,Asian,"Yes, club athletics",Liberal,No,Prefer not to answer,Ideal romantic partner,No,Prefer not to answer,Not too serious,Somewhat agree,Live forever
11/21/2024 12:39:18,2027,Life Sciences,Man,Straight,Asian,"No, I do not participate in varsity or club athletics",Very liberal,No,Somewhat disagree,Ideal romantic partner,Yes,Yes,Not too serious,Somewhat disagree,Die now
11/21/2024 12:43:01,2025,Life Sciences,Woman,Straight,"Asian, Native Hawaiian or Pacific Islander","Yes, club athletics",Moderate,Yes,Somewhat agree,Dream job,Yes,Unsure,Very serious,Somewhat agree,Die now
11/21/2024 12:44:34,2025,"Social Sciences (including economics, CLPS)",Woman,Straight,White,"No, I do not participate in varsity or club athletics",Liberal,No,Strongly agree,Dream job,Yes,No,Unsure,Somewhat agree,Die now
11/21/2024 12:48:47,2026,"Physical Sciences (including math, computer science), Social Sciences (including economics, CLPS)",Man,Straight,White,"Yes, varsity athletics",Moderate,No,Somewhat agree,Dream job,No,No,Not too serious,Somewhat disagree,Live forever
11/21/2024 12:51:31,2026,"Life Sciences, Physical Sciences (including math, computer science)",Woman,Straight,Asian,"Yes, varsity athletics",Liberal,No,Somewhat disagree,Dream job,Yes,No,Not too serious,Somewhat agree,Live forever
11/21/2024 12:52:12,2028,"Life Sciences, Social Sciences (including economics, CLPS)",Woman,Bisexual,"Asian, White","No, I do not participate in varsity or club athletics",Liberal,No,Somewhat agree,Ideal romantic partner,No,No,Somewhat serious,Strongly agree,Die now
11/21/2024 12:52:48,2026,"Physical Sciences (including math, computer science), Social Sciences (including economics, CLPS)",Man,Straight,Asian,"Yes, club athletics",Moderate,No,Somewhat agree,Ideal romantic partner,No,No,Somewhat serious,Strongly agree,Live forever
11/21/2024 12:53:41,2026,"Humanities/Arts, Social Sciences (including economics, CLPS)",Non-binary,Bisexual,White,"No, I do not participate in varsity or club athletics",Very liberal,No,Somewhat agree,Dream job,No,Unsure,Not at all serious,Somewhat agree,Die now
11/21/2024 12:55:44,2028,"Physical Sciences (including math, computer science)",Woman,Straight,White,"Yes, club athletics",Moderate,No,Somewhat agree,Dream job,No,Yes,Not too serious,Somewhat agree,Live forever
11/21/2024 12:56:23,2028,"Humanities/Arts, Social Sciences (including economics, CLPS)",Woman,Straight,Asian,"No, I do not participate in varsity or club athletics",Liberal,No,Somewhat agree,Dream job,No,Unsure,Somewhat serious,Strongly agree,Live forever
11/21/2024 13:04:35,2027,"Social Sciences (including economics, CLPS)",Man,Bisexual,White,Prefer not to answer,Very liberal,Yes,Somewhat agree,Ideal romantic partner,Yes,No,Not at all serious,Strongly disagree,Die now
11/21/2024 13:04:42,2028,"Physical Sciences (including math, computer science)",Woman,Straight,Black,"No, I do not participate in varsity or club athletics",Liberal,No,Strongly disagree,Dream job,Yes,No,Not too serious,Strongly agree,Live forever
11/21/2024 13:13:59,2025,"Physical Sciences (including math, computer science)",Man,Straight,White,"Yes, club athletics",Liberal,No,Somewhat disagree,Ideal romantic partner,Unsure,No,Not too serious,Strongly agree,Live forever
11/21/2024 13:17:52,2026,Humanities/Arts,Woman,Bisexual,"Black, White","No, I do not participate in varsity or club athletics",Liberal,No,Strongly agree,Dream job,No,Yes,Very serious,Strongly agree,Die now
11/21/2024 13:19:50,2028,Humanities/Arts,Non-binary,Queer,"Native American or Alaska Native, White","No, I do not participate in varsity or club athletics",Very liberal,Yes,Somewhat agree,Dream job,No,No,Not too serious,Somewhat agree,Die now
11/21/2024 13:23:46,2026,"Humanities/Arts, Social Sciences (including economics, CLPS)",Woman,Straight,White,"No, I do not participate in varsity or club athletics",Liberal,Yes,Somewhat disagree,Dream job,Unsure,Unsure,Not at all serious,Strongly agree,Die now
11/21/2024 13:26:07,2027,"Social Sciences (including economics, CLPS)",Woman,Lesbian,Asian,"No, I do not participate in varsity or club athletics",Very liberal,No,Prefer not to answer,Dream job,Yes,No,Not at all serious,Strongly agree,Die now
11/21/2024 13:26:14,2027,Humanities/Arts,Woman,Queer,Asian,"Yes, club athletics",Very liberal,No,Strongly disagree,Dream job,Yes,Unsure,Not at all serious,Somewhat agree,Live forever
11/21/2024 13:29:44,2027,"Physical Sciences (including math, computer science)",Man,Straight,White,"Yes, club athletics",Liberal,Yes,Somewhat agree,Ideal romantic partner,No,No,Prefer not to answer,Somewhat agree,Die now
11/21/2024 13:33:24,2028,"Physical Sciences (including math, computer science)",Woman,Straight,Asian,"No, I do not participate in varsity or club athletics",Very liberal,No,Strongly agree,Ideal romantic partner,No,No,Very serious,Somewhat agree,Die now
11/21/2024 13:35:37,2025,Humanities/Arts,Man,Gay,"Asian, White","No, I do not participate in varsity or club athletics",Moderate,No,Somewhat agree,Dream job,No,No,Somewhat serious,Somewhat agree,Prefer not to answer
11/21/2024 13:41:37,2025,"Physical Sciences (including math, computer science)",Man,Bisexual,White,Prefer not to answer,Very liberal,Prefer not to answer,Strongly disagree,Ideal romantic partner,Yes,No,Not too serious,Strongly agree,Die now
11/21/2024 13:43:45,2028,Humanities/Arts,Man,Straight,Asian,"No, I do not participate in varsity or club athletics",Moderate,Yes,Somewhat agree,Ideal romantic partner,No,Yes,Somewhat serious,Strongly agree,Die now
11/21/2024 13:45:17,2028,"Social Sciences (including economics, CLPS)",Woman,Straight,"Hispanic or Latino, White","No, I do not participate in varsity or club athletics",Unsure,No,Somewhat agree,Ideal romantic partner,No,No,Somewhat serious,Somewhat agree,Die now
11/21/2024 13:45:25,2028,Humanities/Arts,Woman,Straight,"Black, White","No, I do not participate in varsity or club athletics",Very liberal,No,Somewhat agree,Ideal romantic partner,Yes,No,Very serious,Somewhat agree,Prefer not to answer
11/21/2024 13:46:45,2025,Humanities/Arts,Man,Straight,Hispanic or Latino,"No, I do not participate in varsity or club athletics",Very liberal,Yes,Somewhat agree,Ideal romantic partner,Unsure,No,Somewhat serious,Somewhat agree,Die now
11/21/2024 13:47:23,2026,Humanities/Arts,Woman,Bisexual,"Hispanic or Latino, White","No, I do not participate in varsity or club athletics",Very liberal,No,Somewhat agree,Ideal romantic partner,Yes,No,Not too serious,Somewhat agree,Die now
11/21/2024 13:49:52,2026,"Physical Sciences (including math, computer science)",Man,Straight,Asian,"No, I do not participate in varsity or club athletics",Unsure,Prefer not to answer,Prefer not to answer,Prefer not to answer,No,Unsure,Unsure,Unsure,Die now
11/21/2024 13:53:20,2025,"Social Sciences (including economics, CLPS)",Man,Gay,White,"No, I do not participate in varsity or club athletics",Liberal,No,Somewhat agree,Prefer not to answer,No,No,Not too serious,Strongly agree,Live forever
11/21/2024 13:55:12,2025,"Social Sciences (including economics, CLPS)",Woman,Queer,Black,"No, I do not participate in varsity or club athletics",Very liberal,No,Somewhat disagree,Dream job,Yes,No,Not at all serious,Strongly agree,Live forever
11/21/2024 13:59:24,2025,"Physical Sciences (including math, computer science)",Woman,Bisexual,Asian,"No, I do not participate in varsity or club athletics",Liberal,No,Somewhat disagree,Ideal romantic partner,Unsure,Yes,Not too serious,Somewhat agree,Die now
11/21/2024 13:59:43,2025,"Physical Sciences (including math, computer science), Social Sciences (including economics, CLPS)",Man,Straight,"Hispanic or Latino, White","No, I do not participate in varsity or club athletics",Very liberal,No,Somewhat disagree,Ideal romantic partner,Yes,Unsure,Not at all serious,Strongly agree,Live forever
11/21/2024 14:00:37,2025,Life Sciences,Man,Straight,Hispanic or Latino,"No, I do not participate in varsity or club athletics",Conservative,No,Somewhat disagree,Dream job,No,No,Somewhat serious,Strongly agree,Live forever
11/21/2024 14:12:27,2028,"Physical Sciences (including math, computer science), Social Sciences (including economics, CLPS)",Man,Straight,Asian,"Yes, club athletics",Very liberal,Yes,Strongly disagree,Ideal romantic partner,No,No,Somewhat serious,Somewhat agree,Die now
11/21/2024 14:14:53,2025,"Physical Sciences (including math, computer science)",Woman,Bisexual,Asian,"No, I do not participate in varsity or club athletics",Liberal,No,Somewhat disagree,Dream job,No,No,Unsure,Somewhat agree,Live forever
11/21/2024 14:23:01,2025,"Social Sciences (including economics, CLPS)",Man,Straight,"Asian, White","No, I do not participate in varsity or club athletics",Conservative,No,Strongly agree,Dream job,No,Unsure,Very serious,Somewhat agree,Live forever
11/21/2024 14:25:29,2028,"Physical Sciences (including math, computer science)",Man,Straight,Asian,"No, I do not participate in varsity or club athletics",Moderate,No,Somewhat agree,Ideal romantic partner,Prefer not to answer,Unsure,Unsure,Somewhat agree,Die now
11/21/2024 14:25:43,2028,"Physical Sciences (including math, computer science)",Man,Straight,Asian,"No, I do not participate in varsity or club athletics",Moderate,No,Somewhat agree,Dream job,Unsure,No,Not too serious,Somewhat agree,Live forever
11/21/2024 14:28:28,2027,"Physical Sciences (including math, computer science), Social Sciences (including economics, CLPS)",Man,Straight,"Asian, White","No, I do not participate in varsity or club athletics",Moderate,Yes,Somewhat agree,Dream job,No,Unsure,Somewhat serious,Strongly agree,Die now
11/21/2024 14:29:53,2026,"Physical Sciences (including math, computer science)",Man,Straight,White,"Yes, club athletics",Liberal,No,Prefer not to answer,Ideal romantic partner,No,No,Not too serious,Somewhat agree,Prefer not to answer
11/21/2024 14:30:05,2027,"Physical Sciences (including math, computer science)",Man,Straight,"Asian, Hispanic or Latino, White","No, I do not participate in varsity or club athletics",Liberal,Yes,Somewhat agree,Dream job,Unsure,Unsure,Not too serious,Somewhat disagree,Live forever
11/21/2024 14:35:59,2025,"Physical Sciences (including math, computer science)",Man,Straight,White,"Yes, varsity athletics",Liberal,No,Somewhat agree,Dream job,No,No,Not too serious,Strongly agree,Die now
11/21/2024 14:38:23,2027,"Physical Sciences (including math, computer science)",Man,Straight,White,"No, I do not participate in varsity or club athletics",Liberal,No,Somewhat agree,Ideal romantic partner,Unsure,No,Not too serious,Strongly agree,Live forever
11/21/2024 14:44:13,2027,Life Sciences,Woman,Bisexual,Asian,"No, I do not participate in varsity or club athletics",Liberal,No,Somewhat agree,Ideal romantic partner,Unsure,Yes,Unsure,Strongly agree,Live forever
11/21/2024 14:48:37,2025,"Physical Sciences (including math, computer science)",Woman,Straight,White,"Yes, club athletics",Liberal,No,Somewhat agree,Dream job,No,No,Not too serious,Somewhat agree,Die now
11/21/2024 14:53:28,2027,"Physical Sciences (including math, computer science)",Man,Straight,Asian,"Yes, club athletics",Liberal,Yes,Somewhat agree,Ideal romantic partner,No,No,Somewhat serious,Strongly agree,Die now
11/21/2024 15:00:01,2026,"Humanities/Arts, Life Sciences",Woman,Bisexual,"Asian, White","No, I do not participate in varsity or club athletics",Liberal,No,Somewhat disagree,Ideal romantic partner,No,No,Not too serious,Strongly agree,Live forever
11/21/2024 15:00:15,2027,Life Sciences,Man,Straight,"Middle Eastern or North African, White","Yes, club athletics",Conservative,No,Strongly agree,Ideal romantic partner,No,No,Not too serious,Strongly disagree,Live forever
11/21/2024 15:03:56,2026,Life Sciences,Woman,"Straight, Asexual, Questioning",Asian,"Yes, varsity athletics",Moderate,No,Somewhat agree,Dream job,No,Unsure,Not too serious,Somewhat agree,Die now
11/21/2024 15:07:02,2026,"Physical Sciences (including math, computer science)",Woman,Bisexual,Native American or Alaska Native,"No, I do not participate in varsity or club athletics",Very liberal,Yes,Somewhat disagree,Dream job,Yes,Yes,Not at all serious,Strongly agree,Live forever
11/21/2024 15:07:53,2028,"Humanities/Arts, Social Sciences (including economics, CLPS)",Non-binary,Bisexual,Asian,"Yes, club athletics",Very liberal,No,Somewhat disagree,Dream job,Yes,No,Not at all serious,Strongly agree,Die now
11/21/2024 15:09:45,2028,"Humanities/Arts, Life Sciences",Woman,Bisexual,Asian,"Yes, club athletics",Liberal,No,Somewhat disagree,Dream job,Yes,No,Somewhat serious,Strongly agree,Live forever
11/21/2024 15:12:27,2027,"Life Sciences, Physical Sciences (including math, computer science)",Woman,Straight,Asian,"Yes, varsity athletics",Unsure,No,Somewhat agree,Dream job,No,No,Unsure,Somewhat agree,Prefer not to answer
11/21/2024 15:12:43,2027,Humanities/Arts,Woman,Straight,Asian,"No, I do not participate in varsity or club athletics",Liberal,No,Somewhat agree,Dream job,No,No,Not too serious,Strongly agree,Die now
11/21/2024 15:13:00,2026,"Physical Sciences (including math, computer science)",Woman,Straight,Black,"No, I do not participate in varsity or club athletics",Liberal,Yes,Strongly disagree,Ideal romantic partner,Yes,Yes,Not too serious,Somewhat agree,Live forever
11/21/2024 15:13:32,2027,"Life Sciences, Physical Sciences (including math, computer science)",Man,Straight,Asian,"Yes, club athletics",Liberal,Yes,Somewhat agree,Ideal romantic partner,No,No,Not too serious,Somewhat agree,Live forever
11/21/2024 15:15:01,2025.5,"Social Sciences (including economics, CLPS)",Man,Straight,Asian,"Yes, club athletics",Liberal,Yes,Somewhat disagree,Dream job,No,Unsure,Not too serious,Somewhat agree,Live forever
11/21/2024 15:15:26,2027,"Life Sciences, Social Sciences (including economics, CLPS)",Man,Straight,Asian,"Yes, club athletics",Very liberal,Yes,Strongly disagree,Dream job,No,Yes,Not at all serious,Somewhat agree,Live forever
11/21/2024 15:16:00,2027,"Life Sciences, Physical Sciences (including math, computer science)",Man,Prefer not to answer,Asian,"No, I do not participate in varsity or club athletics",Moderate,No,Somewhat agree,Ideal romantic partner,No,No,Unsure,Somewhat agree,Die now
11/21/2024 15:19:58,2028,"Physical Sciences (including math, computer science)","Man, Non-binary",Straight,White,"Yes, club athletics",Liberal,Yes,Somewhat disagree,Dream job,No,No,Somewhat serious,Somewhat agree,Die now
11/21/2024 15:20:04,2028,"Physical Sciences (including math, computer science)",Man,Straight,"Middle Eastern or North African, White","Yes, club athletics",Moderate,No,Somewhat agree,Ideal romantic partner,No,No,Somewhat serious,Somewhat agree,Live forever
11/21/2024 15:20:32,2026,"Humanities/Arts, Life Sciences",Non-binary,"Transgender, Queer",Asian,"Yes, club athletics",Liberal,Yes,Somewhat agree,Dream job,Unsure,Yes,Not too serious,Somewhat disagree,Die now
11/21/2024 15:22:09,2027,"Physical Sciences (including math, computer science)",Woman,Straight,Asian,"No, I do not participate in varsity or club athletics",Liberal,Yes,Somewhat agree,Dream job,No,No,Not too serious,Strongly agree,Live forever
11/21/2024 15:23:37,2028,"Physical Sciences (including math, computer science)",Man,Straight,Asian,"Yes, club athletics",Liberal,No,Somewhat agree,Ideal romantic partner,No,Unsure,Unsure,Somewhat agree,Die now
11/21/2024 15:23:38,2028,"Physical Sciences (including math, computer science)",Man,Straight,Asian,"Yes, club athletics",Liberal,Prefer not to answer,Somewhat agree,Dream job,Unsure,Unsure,Not too serious,Somewhat agree,Die now
11/21/2024 15:24:22,2028,"Physical Sciences (including math, computer science), Social Sciences (including economics, CLPS)",Man,Straight,Middle Eastern or North African,"No, I do not participate in varsity or club athletics",Unsure,Yes,Prefer not to answer,Dream job,No,Unsure,Not too serious,Somewhat agree,Live forever
11/21/2024 15:25:45,2026,"Physical Sciences (including math, computer science)",Man,Bisexual,White,"Yes, club athletics",Very liberal,Yes,Somewhat disagree,Ideal romantic partner,No,No,Not at all serious,Strongly agree,Live forever
11/21/2024 15:26:40,2028,"Physical Sciences (including math, computer science)",Man,Straight,"Asian, White","No, I do not participate in varsity or club athletics",Liberal,No,Somewhat disagree,Ideal romantic partner,No,No,Not too serious,Somewhat agree,Die now
11/21/2024 15:27:20,2028,"Humanities/Arts, Physical Sciences (including math, computer science), Social Sciences (including economics, CLPS)",Woman,Straight,Asian,"Yes, club athletics",Very liberal,Yes,Somewhat agree,Dream job,No,No,Somewhat serious,Somewhat agree,Live forever
11/21/2024 15:28:39,2028,"Physical Sciences (including math, computer science)",Man,Straight,Asian,"No, I do not participate in varsity or club athletics",Conservative,No,Strongly agree,Ideal romantic partner,No,No,Very serious,Somewhat agree,Die now
11/21/2024 15:28:39,2028,"Life Sciences, Social Sciences (including economics, CLPS)",Man,Straight,White,"No, I do not participate in varsity or club athletics",Liberal,No,Strongly agree,Dream job,No,Yes,Very serious,Somewhat agree,Live forever
11/21/2024 15:30:18,2028,"Humanities/Arts, Social Sciences (including economics, CLPS)",Woman,Straight,"Hispanic or Latino, White","Yes, club athletics",Very liberal,No,Somewhat disagree,Dream job,No,No,Not too serious,Strongly disagree,Live forever
11/21/2024 15:31:00,2026,"Humanities/Arts, Social Sciences (including economics, CLPS)",Man,Straight,White,"No, I do not participate in varsity or club athletics",Liberal,Yes,Somewhat disagree,Ideal romantic partner,No,No,Not too serious,Strongly agree,Live forever
11/21/2024 15:31:40,2025,"Physical Sciences (including math, computer science), Social Sciences (including economics, CLPS)",Woman,Prefer not to answer,Asian,"No, I do not participate in varsity or club athletics",Very liberal,No,Somewhat agree,Dream job,Unsure,No,Not at all serious,Strongly agree,Live forever
11/21/2024 15:33:15,2025,"Social Sciences (including economics, CLPS)",Woman,Prefer not to answer,White,"No, I do not participate in varsity or club athletics",Liberal,No,Somewhat agree,Ideal romantic partner,No,No,Not too serious,Somewhat agree,Die now
